0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,SalePrice,Cluster
-1.8147601302848173,-0.9010023093287445,2.1881919712549354,-1.647131220324328,0.48488650857070414,0.34364508140780203,1.618405114845893,-1.3135151238900187,1.0376490753151124,-1.9071390676708833,1.0714234863893752,0.09453935660019723,0.38054110403424096,1.6954153305313537,-0.596683697951091,-0.9123182118714116,-0.15035794593539376,-2.4136488322579615,0.7744265928794082,0.6894676418345277,1.230408148675622,-0.6699983620039103,-0.9224335857763819,-0.5140462659631789,2
-3.4986648485206957,0.9964085068999469,1.5531030305281661,-1.4958488509584864,0.5137193913630344,2.0184760275609106,-0.6895734920588502,-0.8667603039725507,-0.05630941395732972,1.6901927685735638,-0.824399623709998,-0.06605883572313147,0.3090011680829073,-0.9418181768274695,-1.273762124665542,0.30481579935480907,-0.17622734069004628,0.4531544945658152,0.04799074598831668,-0.13554453563833702,1.6208212831996227,0.5960510113661359,-0.14664641068749104,-0.4639993870617128,2
-3.4741860750523723,-1.5572753845448866,0.755643422150151,-3.296470914326941,0.6950582726557515,-0.39241792538900677,0.8520447394292029,-0.4702824402303154,0.653490345992701,-0.6789772938040679,-0.2074137547276958,-0.6282722415243333,0.6834628335860216,0.15592958687766426,-0.08827929336733296,-0.19601098513536538,0.19756792581768623,-0.12013556930649344,-0.15016541511345097,-0.9161346522988643,-0.48243500750767027,1.0617058481586932,0.5034065812010524,-1.4086342263268892,2
-5.407146930200385,0.0852411607756123,0.357344392769278,0.60522074817327,0.296735593498802,-0.22069575685314183,0.6416171430016352,-0.9877080514978179,0.37489393915720043,-0.8946319024476095,-0.042053757499578154,-0.45651245049375627,0.41978111804281837,1.2651372108534589,-0.12966585797631164,-0.44566719887396067,1.2249359413184147,-0.39203637004772596,0.11282564780732166,-0.7972454319847863,0.8578208849974475,-0.0038209651960114128,0.7607896553674781,-1.7652182384998365,2
-3.724075828935496,-0.4265894777428343,0.12429957321162233,-0.06367314791341905,0.37247056520009864,1.9578537408723442,0.13655191263587893,2.1925444747314673,0.44023233059792694,0.0012259771029929376,-0.017651300913178163,1.1053824547474693,-1.4543659183541073,-0.501668731212813,-0.2278768138964132,-1.0531557802677418,-0.5794071225891663,-0.12400952451196391,-0.33506217119787557,0.43635707673006063,0.06847970330601805,-0.9768595786582772,-0.38456215537895655,-0.9019095774495428,2
-2.907126590707719,0.6969039325530793,1.854013490742817,-1.873635614862832,-0.7495968888652449,1.6263359706290732,0.620165410274486,0.16383679418339586,-0.8955764038830404,0.4079073210073407,0.13301909783862176,0.6151199794730481,0.17943528481720092,-0.11615388533680714,-0.7383694329250275,-0.1377871684099639,-0.4677118615962764,0.7047388074511666,-0.8017261561908644,-0.17072943162011603,0.7516229874331872,-0.5427055480761348,-0.3969890837073994,-0.6360355332855031,2
-3.739332515992456,0.04270648309244461,0.7708060460994379,0.4355417988483651,-0.6020807840054497,0.37638631349647284,-1.0293721713127786,-1.05514629784958,-1.048199062480671,0.47539677171605976,0.6208189712713018,0.3198117727451864,0.6351816848468614,0.4407518032244307,0.32840994437008536,0.13547911101314297,-0.2741523889965369,0.698366804585783,1.199084712913212,-0.43075618876963717,-0.45014154738446055,-0.607954375035667,-0.5488865776229853,-0.8330951189600266,2
-2.896310607643526,1.310574802895703,0.4773783577172537,-1.4325373775034647,0.045260581961991724,1.8055395171618653,1.4874092435758226,0.5289378667247112,-0.013202112897739123,-0.3337312418388753,-0.7231959259358631,0.548878118378334,-0.26416285237771336,-0.6129024349226576,-0.2068657294855229,-0.417956340285895,0.9293063687347975,1.0177497065651335,-0.6233618032027545,-0.07272241629999492,0.47663182242003327,-0.0226442269549874,-1.1197093351941263,-0.8893978577241762,2
-4.123760390617488,0.12000734025594365,0.5081486065246322,0.5631508270815277,-0.2172291197601086,0.7392962963092173,-0.19365648626349116,-0.22381828498076278,0.5507574822294524,-0.8598816670258336,-0.25857536923703506,0.20988346697402116,0.39687490288385596,-0.373847549158301,1.0832390997192074,-0.9019615639907317,-0.4743396624279588,-0.0927592590565458,0.965553354895271,-0.8021842839370441,-0.629088516395799,-0.6951593979831375,-0.64579611232981,-0.6391634632168448,2
-4.656257817805661,-0.5216903747782649,0.44714214092965743,0.06730390422259519,0.5370913688956614,-0.28415835885049917,-0.18901865674369103,0.7091254899610584,0.2585717800043588,-0.8633621886913985,0.9410370478595264,0.6447374464830877,-0.3788243913400737,0.931788812792424,-0.6584188142577548,-1.1010379187722414,-1.0773173586734988,-0.37756254244495274,0.6435805578440237,0.589599914217432,0.4327714118181841,0.18824066090146055,-0.05824524872640435,-1.002003335252475,2
