0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,SalePrice
2.1809531605729595,-1.0640626423260962,-1.5425311110141164,1.0133373103398295,-0.39129808869194577,0.6539645628083725,0.29409805411954293,0.6502129270238579,1.1631899111144366,-0.5514626336699552,0.13424093589502667,0.3307540339825982,-0.09249747036216134,-0.2553622213539505,0.7998096283610387,-0.13335381321220133,-0.5601276270349599,-0.5648825015907305,-0.5271167952300798,1.13412724119182,0.4947925389370627,-0.6171251512728319,0.21149052137541885,0.3430065352244312
1.0394855906726355,-0.23528163702599109,-0.8858931703447083,-0.03649825742073353,1.680275703036853,-2.699893960663658,-1.5891807670130924,1.9622687985868035,-2.2104738297276847,-0.5586614356982947,0.9880367216442069,-0.5014673259677125,0.3705316860454832,-1.724890353712466,0.0037776199612344196,0.19455467370934829,-0.25201491421190914,-0.7375605597446535,0.31549580824288964,-0.7244064343174477,-0.07513770269579204,-0.2449079308137899,-1.044273368026214,0.0051901026395337205
3.0247948042570107,-0.08262238700541454,0.48866434286890215,-1.0045893844906206,-0.8446533639358357,-0.002468471290174782,0.23415698136610505,-0.7473624332908081,0.47333484705395235,0.05101533741836351,-0.19504245666878733,-0.1866034039651446,-0.30849791611333055,0.30504080981357384,-0.08631863210437556,0.7821645350940857,0.4549962333937918,0.016558986523178273,-0.5616634160769415,1.2525024939256775,-0.5166972129464379,-0.8229139657220794,0.15510187224748162,0.5306823311049298
-1.8147601302848173,-0.9010023093287445,2.1881919712549354,-1.647131220324328,0.48488650857070414,0.34364508140780203,1.618405114845893,-1.3135151238900187,1.0376490753151124,-1.9071390676708833,1.0714234863893752,0.09453935660019723,0.38054110403424096,1.6954153305313537,-0.596683697951091,-0.9123182118714116,-0.15035794593539376,-2.4136488322579615,0.7744265928794082,0.6894676418345277,1.230408148675622,-0.6699983620039103,-0.9224335857763819,-0.5140462659631789
3.8681048521867547,0.34197701340108677,1.6285549924385847,-0.0815380486196623,-0.7454270733104987,0.04733140091834879,0.046021340157934805,-0.7687377255898681,-0.6954866740942892,0.180952611571553,-0.08122614924915614,-0.47240787360798303,-0.4390675944206604,0.681355340821928,-0.19780577194914195,1.138381802339483,0.6207687323157223,0.5974605405682876,-1.0712152175666045,0.5059118215701691,0.2836841607733675,-0.7197870875145006,0.5261647300376975,0.8622429038271441
1.9150882155261777,-0.0767578934498729,-1.1783240852471788,-3.674823138716224,0.37229611683261987,-1.4695805194603466,0.9224662129453066,1.0859760287042735,-0.6978794854888717,2.0404088587525147,-6.782632246389692,6.245739060083193,1.3446007472827084,3.6307947711916646,2.1349493292741446,2.904186268386489,1.0050893667971776,-1.1242160676583495,0.2348343934677115,0.44051315165725835,1.0718381835025454,1.1349884603552955,0.1489997163692359,-0.4765111067870794
2.8431272054271215,-0.6153034923794133,-0.9747676914392279,0.9924121146220212,0.28389348302037326,0.6142129499978075,0.18360439099373693,-0.6740523877267807,-1.3929132339009884,0.24882928274192354,0.4279179323012768,-0.0770267334891208,-0.17517070530216966,0.04175633083656329,-0.27476176876103675,0.2819800944607289,-0.2585956783189461,-0.12896284103931982,0.573629947033822,-0.2267786689006465,0.3648248226684949,-0.5964130823068354,-0.40748893823645777,1.5754109281730386
2.7844067831800294,0.4577099785175749,1.8599414770629126,-0.591295825267154,1.2517671030260036,-0.44752473717413155,0.1492415023935883,-0.8388776747382035,0.3641917764027856,-0.20730065609653045,0.9168506626013635,-1.1593996818933763,-1.3710472110691985,3.1083286978431985,-0.4790978232865037,0.8145279377567227,2.0937432726332004,-1.7843452226282408,-0.8161274689389987,-0.9428408536228589,0.0007490973186337727,0.13406288331554908,0.6217429792467921,0.2366569175588153
-3.343408150047146,-1.1111817819049568,1.3794384571760425,1.722752377114405,0.49191209113464485,-0.5959266263370143,2.3174693342181336,-0.2278715184741721,0.2378851243934097,-0.07506896418727159,0.0931458090994991,-1.744186264993931,0.3547530053413775,1.079173325003629,-1.015103982320027,0.806740415871494,0.24851654422466524,-3.366297032776313,1.644103240973114,-0.6518244990887957,-2.202764358988471,1.6696925520693324,-1.2392703020125961,-0.6404146351893815
-0.7937353553564133,0.04883445103745959,-1.9926501990704668,0.25448231680045325,1.4889222687771804,-0.5393664797457934,2.1951716099143,0.20324347373297694,0.9101176375686635,0.9558671604592589,-0.6766185366328721,-2.000369043734245,-0.07659601862225728,-0.9103478004516817,0.6799766922461709,1.5437039254805571,-1.492933025570293,-2.9264522045197667,-0.48354317674642355,-0.5511535814828458,-3.1905392281915614,0.6799336170835122,-0.9340183191991401,-0.7893040999212436
-2.0979576899477053,-2.519284747477006,-0.16746171325273915,-0.13352322409390538,1.3864211029278866,0.9870262287379366,1.4382564539920362,0.13795401669621812,0.4039323791355281,-0.0634806892649132,-0.634837312572229,-0.36433292586624916,0.9462812162915683,-0.8792686213469413,0.7823350347317155,-0.228116850614915,-0.751899943374152,0.27876409904225086,-0.7806073899580733,-0.2833105693999844,0.6536801003147189,-0.9404196911410525,-0.33476495498780184,-0.6454193230795281
3.486589295968084,-0.6776669983935721,2.9583720371431275,0.3679309596087407,-0.3048462382323461,0.4191877399324688,0.906512647805191,-0.8710134004328624,-1.0083605391120785,0.22720827589763798,0.01977338195865448,-0.3627124506140798,1.0285317628596196,0.2706795469166635,-1.1912967527644691,-0.3758077161376187,-1.2481431884506469,-0.12211904160449352,0.8302281364154424,-0.2458888618872343,-0.3085410311829179,-1.8870000930239779,-1.0310139492549961,2.0508562777369685
-3.4986648485206957,0.9964085068999469,1.5531030305281661,-1.4958488509584864,0.5137193913630344,2.0184760275609106,-0.6895734920588502,-0.8667603039725507,-0.05630941395732972,1.6901927685735638,-0.824399623709998,-0.06605883572313147,0.3090011680829073,-0.9418181768274695,-1.273762124665542,0.30481579935480907,-0.17622734069004628,0.4531544945658152,0.04799074598831668,-0.13554453563833702,1.6208212831996227,0.5960510113661359,-0.14664641068749104,-0.4639993870617128
